period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city_x,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode,city_y,county
1/1/2023,3/31/2023,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,360465.0,0.018262712,0.112520544,375425.0,0.023151555,0.104597278,189.3772072,-0.067432463,-0.038646181,199.0955224,0.01059123,-0.068505223,16,0.230769231,0.142857143,22.0,0.294117647,0.833333333,21.0,0.4,0.909090909,3.0,-0.5,2.0,,,,78.0,35.0,30.0,0.995682508,0.007544322,0.000809535,0.0625,0.0625,-0.080357143,,,,0.409090909,0.056149733,-0.007575758,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
7/1/2015,9/30/2015,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,All Residential,-1,189555.5,-0.578765556,,315000.0,0.357758621,,126.0250772,-0.349430546,,194.4444444,0.112214499,,2,-0.333333333,,2.0,-0.333333333,,3.0,0.5,,3.0,-0.25,,,,,91.5,-36.5,,1.007470974,0.040736571,,0.5,0.5,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
11/1/2014,1/31/2015,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,394000.0,0.050666667,0.212680825,345200.0,-0.07428265,-0.034270527,122.7520711,-0.099497225,-0.139505521,139.7866314,-0.021615878,-0.089370918,11,-0.352941176,0.571428571,11.0,-0.352941176,0.571428571,8.0,-0.466666667,-0.428571429,38.0,0.0,0.027027027,,,,126.0,-57.0,-58.0,0.96851048,-0.008366887,0.013074435,0.090909091,-0.026737968,0.090909091,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
9/1/2014,11/30/2014,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,253000.0,0.00998004,0.001563706,241950.0,-0.035863718,-0.043609736,134.8062045,-0.026047338,0.032696068,136.5441899,-0.041364754,0.073064763,26,0.3,0.0,26.0,0.3,0.04,16.0,-0.384615385,-0.428571429,60.0,-0.166666667,-0.310344828,,,,137.5,-53.0,-80.0,0.989164429,0.000952167,-0.012197904,0.230769231,0.030769231,-0.230769231,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
5/1/2016,7/31/2016,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,800000.0,0.0,,228050.0,-0.119157976,,280.3083392,0.0,,132.2549333,-0.164361285,,1,0.0,,1.0,0.0,,2.0,-0.5,,9.0,0.0,,,,,67.0,0.0,,0.975609756,0.0,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
7/1/2022,9/30/2022,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,328700.0,-0.003939394,0.204029304,414367.5,0.004539449,0.508436476,210.9375,0.00499529,0.192633239,227.2661286,0.005393051,0.244119919,45,-0.224137931,0.046511628,35.0,-0.204545455,-0.186046512,62.0,0.0,0.631578947,19.0,0.1875,-0.424242424,,,,12.0,2.0,-37.0,1.001973407,-0.011982611,-0.02281036,0.377777778,-0.036015326,-0.180361757,,,,0.628571429,0.037662338,0.628571429,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
2/1/2012,4/30/2012,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,155000.0,1.540983607,0.240496198,437000.0,0.512110727,1.49002849,88.21855435,0.514177482,-0.026203498,171.1888342,0.535368368,0.587146091,1,0.0,-0.5,1.0,0.0,-0.5,4.0,-0.2,-0.2,15.0,0.0,0.363636364,,,,276.0,53.0,-270.5,0.886220698,0.159865927,-0.085882307,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
9/1/2015,11/30/2015,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,All Residential,-1,331000.0,0.0,-0.939818182,425000.0,0.278195489,-0.630916196,204.3209877,0.0,-0.744784512,172.4137931,0.052516171,-0.776323186,1,0.0,0.0,1.0,0.0,0.0,3.0,-0.25,0.5,4.0,0.0,-0.2,,,,55.0,0.0,-479.0,1.050793651,0.0,0.312538617,1.0,0.0,1.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
4/1/2012,6/30/2012,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,332000.0,0.0,2.751412429,299750.0,0.154216404,-0.155633803,143.9483219,0.0,0.580049585,168.0497524,0.141294284,0.112872493,2,0.0,0.0,2.0,0.0,0.0,8.0,-0.333333333,0.333333333,19.0,0.117647059,0.357142857,,,,83.5,0.0,-71.5,0.938545386,0.0,0.079750309,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
5/1/2012,7/31/2012,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,340000.0,0.0,3.25,735000.0,0.0,0.606732976,104.5510455,0.0,-0.268142681,272.735261,0.0,1.294859643,1,0.0,0.0,1.0,0.0,0.0,2.0,-0.5,-0.5,9.0,-0.181818182,-0.307692308,,,,255.0,0.0,136.0,0.947075209,0.0,0.005898738,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
1/1/2019,3/31/2019,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,349500.0,0.088785047,-0.145476773,519900.0,-0.045179063,-0.075651169,148.6325803,0.060837312,0.019196527,167.69468,0.00653622,0.011757903,11,0.222222222,-0.3125,10.0,0.25,-0.375,39.0,0.772727273,-0.025,50.0,0.136363636,-0.074074074,,,,155.0,-4.0,8.0,0.955215439,0.002815569,-0.006937339,0.090909091,0.090909091,-0.034090909,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
7/1/2019,9/30/2019,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,435000.0,0.108280255,0.298507463,555000.0,0.278801843,0.121212121,160.2920758,-0.04423648,0.077162749,166.625,0.035641881,-0.067016115,18,-0.28,-0.142857143,18.0,-0.28,-0.142857143,21.0,0.0,0.105263158,43.0,0.075,-0.218181818,,,,115.0,28.0,42.0,0.965977093,-0.010430335,-0.005979136,0.055555556,-0.064444444,-0.087301587,,,,0.0,0.0,-0.047619048,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
6/1/2023,8/31/2023,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,575000.0,0.0,-0.543650794,737450.0,-0.132309683,0.094139466,432.6561324,0.595184349,0.463710977,276.6136231,-0.275671544,-0.193921894,1,0.0,-0.75,3.0,2.0,-0.571428571,4.0,-0.428571429,-0.333333333,3.0,-0.571428571,0.0,,,,4.0,-20.0,-68.0,1.0,0.025258518,-0.100401447,0.0,0.0,-0.25,,,,0.333333333,0.333333333,-0.095238095,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,439027.0,0.004010076,0.020399768,425000.0,-0.031890661,-0.011398,155.2615913,-0.011594558,0.034991709,159.0280171,0.002008893,0.013042803,80,-0.069767442,-0.047619048,80.0,-0.069767442,-0.047619048,70.0,-0.135802469,-0.222222222,137.0,-0.104575163,-0.278947368,,,,101.0,4.0,-6.0,0.993484179,-0.009670629,-0.005055984,0.2875,-0.026453488,-0.045833333,,,,0.0125,0.000872093,-0.011309524,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2015,10/31/2015,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,226000.0,0.013452915,-0.11372549,245000.0,0.025104603,0.166944511,143.1765625,0.030270509,0.011297745,139.1267123,-0.020597696,0.100640403,41,-0.254545455,0.171428571,41.0,-0.254545455,0.205882353,51.0,-0.019230769,0.5,77.0,0.026666667,-0.134831461,,,,108.0,29.0,-61.0,0.989364854,0.001577478,-0.001081299,0.219512195,-0.016851441,-0.151916376,,,,0.0,0.0,-0.029411765,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
1/1/2022,3/31/2022,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,Single Family Residential,6,309000.0,0.0,,636000.0,,,193.6090226,0.0,,187.5,,,1,0.0,,,,,1.0,,,1.0,,,,,,63.0,0.0,,1.030343448,0.0,,1.0,0.0,,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
9/1/2016,11/30/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,203500.0,-0.00245098,-0.156765044,248200.0,0.130751708,0.128181818,143.8712522,0.022489644,0.000746497,156.649668,0.011925171,0.125949614,27,-0.341463415,-0.25,27.0,-0.341463415,-0.25,34.0,0.0,-0.128205128,57.0,0.0,-0.208333333,,,,85.0,-8.0,-31.5,0.983593375,0.004906812,-0.007278252,0.148148148,-0.022583559,-0.12962963,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
11/1/2024,1/31/2025,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,719719.0,-0.251851351,0.10726,559500.0,0.057655955,-0.253004005,317.9086538,0.10098125,0.175704285,489.7959184,0.540681301,1.026673484,6,-0.25,-0.333333333,3.0,-0.4,-0.666666667,3.0,2.0,-0.571428571,4.0,3.0,-0.2,,,,178.0,66.0,155.0,0.968715287,0.000994526,-0.016455476,0.166666667,0.041666667,-0.055555556,,,,0.0,0.0,-0.444444444,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
6/1/2014,8/31/2014,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,400000.0,0.020408163,0.017811705,406710.0,0.016775,0.109728646,148.0668579,-0.008387543,0.003129681,152.0861373,0.004810851,0.059867903,61,-0.061538462,0.196078431,60.0,-0.076923077,0.176470588,57.0,-0.197183099,-0.017241379,129.0,-0.022727273,0.240384615,,,,118.0,0.0,-3.0,0.98140442,-0.001311931,-0.001432215,0.213114754,0.013114754,-0.00257152,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
2/1/2013,4/30/2013,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,93750.0,0.136363636,-0.053030303,124900.0,0.011745646,0.032658123,88.00483979,0.060324979,-0.161858669,124.4897959,-0.003384763,-0.040625307,6,-0.142857143,-0.538461538,6.0,-0.142857143,-0.538461538,27.0,0.35,0.5,45.0,0.25,0.184210526,,,,67.0,-3.0,-107.0,0.929405821,-0.04532661,-0.026486747,0.0,0.0,-0.076923077,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
12/1/2020,2/28/2021,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,All Residential,-1,141000.0,0.0,,79900.0,,,146.875,0.0,,118.8988095,,,1,0.0,,1.0,0.0,,1.0,,,1.0,,,,,,265.0,0.0,,0.946308725,0.0,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
1/1/2021,3/31/2021,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,370000.0,-0.038961039,-0.009370817,437450.0,0.249857143,0.191961853,156.0166504,-0.000936235,-0.074112096,171.6003682,-0.253783542,-0.038260284,6,0.2,1.0,6.0,0.2,2.0,6.0,0.2,-0.142857143,8.0,-0.2,-0.384615385,,,,168.0,78.0,1.0,0.97692132,-0.003960544,-0.017808588,0.166666667,-0.033333333,0.166666667,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
8/1/2019,10/31/2019,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,Single Family Residential,6,195000.0,0.072902338,,265000.0,0.127659574,,174.0702479,-0.046834706,,183.5180055,-0.045416019,,3,0.5,,3.0,0.5,,1.0,-0.5,,1.0,-0.5,,,,,141.0,13.0,,0.973474327,0.001984641,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
11/1/2013,1/31/2014,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,127400.0,0.242926829,-0.296132597,48995.0,-0.209758065,-0.019903981,128.163243,0.040310421,-0.08787718,56.34538153,0.283896566,-0.338875459,4,0.333333333,0.333333333,4.0,0.333333333,1.0,6.0,0.5,0.2,15.0,0.153846154,0.25,,,,235.0,28.0,-19.0,0.992219574,-0.001130919,0.031763582,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
2/1/2024,4/30/2024,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,All Residential,-1,360000.0,0.0,-0.2905705,,,,151.642797,0.0,-0.432153978,,,,1,0.0,-0.5,,,,,,,,,,,,,274.0,0.0,224.0,0.900225056,0.0,-0.110886055,0.0,0.0,-0.5,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
5/1/2012,7/31/2012,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,152149.5,0.0,0.118746324,194640.0,-0.068708134,0.052677123,102.8560286,0.080789021,0.036788768,110.2989248,-0.056048181,-0.142413722,22,0.0,0.466666667,21.0,-0.045454545,0.5,36.0,-0.2,0.285714286,75.0,-0.050632911,0.271186441,,,,156.5,-30.0,20.5,0.887591912,-0.043638767,-0.088637708,0.090909091,-0.136363636,0.024242424,,,,0.0,0.0,-0.071428571,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
1/1/2024,3/31/2024,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,239000.0,0.0,2.803915327,10187495.0,4.319854621,31.55315954,221.0743802,0.0,2.816441931,1576.294023,3.105382926,7.107250083,3,-0.4,0.0,4.0,0.0,0.333333333,2.0,0.0,-0.5,3.0,0.5,-0.4,,,,164.0,0.0,68.0,0.980494893,0.044398815,-0.020143066,0.0,0.0,-0.333333333,,,,0.0,0.0,-0.333333333,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
10/1/2023,12/31/2023,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,825000.0,1.357142857,0.466666667,2400000.0,1.909443569,8.696969697,502.1231423,1.63399454,1.37343409,509.5541401,0.261908719,1.911149714,3,2.0,-0.25,2.0,0.0,0.0,1.0,-0.75,0.0,3.0,0.0,2.0,,,,44.0,9.0,9.5,0.952706264,0.075513282,-0.022425787,0.0,0.0,-0.25,,,,0.5,0.0,0.5,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
6/1/2022,8/31/2022,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,385000.0,-0.012820513,0.177370031,360745.0,-0.036600347,0.163693548,193.2222222,-0.01843741,0.096357202,195.0528908,-0.030713204,0.097743387,53,0.081632653,0.039215686,41.0,0.28125,-0.18,54.0,0.285714286,0.058823529,27.0,0.35,-0.25,,,,6.0,0.0,-48.0,1.003796931,-0.019984965,-0.009454929,0.396226415,-0.13438583,-0.211616722,,,,0.512195122,-0.144054878,0.512195122,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2019,10/31/2019,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,795000.0,-0.231884058,3.308943089,1340000.0,-0.119868637,2.158515027,201.9393022,-0.242955368,0.994475335,388.8670514,-0.224651922,0.700060345,4,-0.428571429,1.0,4.0,-0.428571429,1.0,4.0,1.0,0.0,10.0,-0.090909091,0.0,,,,259.5,85.5,195.5,0.957225034,0.01563174,-0.081246419,0.0,0.0,-0.5,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
1/1/2016,3/31/2016,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,365000.0,1.322621699,,554450.0,-0.269499341,,128.4375247,0.159266348,,201.2225178,-0.056189508,,4,1.0,,4.0,1.0,,4.0,0.333333333,,10.0,0.0,,,,,169.0,-28.5,,0.996267124,0.033201797,,0.25,0.25,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
2/1/2022,4/30/2022,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,407732.0,-0.04864436,0.132903584,444986.0,0.072255422,0.100408648,202.5316456,0.044051646,0.14617909,208.6919105,0.003913983,0.151479323,85,0.197183099,-0.141414141,111.0,0.337349398,0.121212121,169.0,0.3203125,-0.091397849,68.0,0.172413793,-0.685185185,,,,5.0,-10.0,-51.0,1.02096089,0.010507576,0.01934661,0.623529412,0.074233637,0.219489008,,,,0.900900901,0.105720178,0.900900901,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
11/1/2015,1/31/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,302188.5,0.252166617,0.549684615,302900.0,0.187843137,0.125499303,141.8347507,-0.011321638,0.01697957,145.3492063,0.042103558,0.03201539,32,-0.058823529,-0.219512195,32.0,-0.058823529,-0.2,33.0,0.064516129,-0.214285714,65.0,0.06557377,-0.17721519,,,,118.0,19.0,-45.0,0.995450484,0.001660315,0.018816681,0.3125,0.018382353,0.068597561,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
5/1/2017,7/31/2017,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,430250.0,0.030584589,0.059442023,429900.0,-0.000209307,0.125504631,150.012401,-0.006682783,0.041530967,156.9805506,-0.004363403,0.058668487,84,0.05,0.012048193,84.0,0.076923077,0.012048193,90.0,-0.166666667,0.046511628,190.0,-0.045226131,0.217948718,,,,107.0,3.0,-6.0,0.998540163,0.00561917,0.005056464,0.333333333,0.033333333,0.104417671,,,,0.023809524,0.010989011,-0.000286862,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
5/1/2013,7/31/2013,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,187000.0,0.0,,1295000.0,-0.213960546,,153.5714286,-0.211611917,,181.194907,-0.479745238,,3,2.0,,3.0,2.0,,3.0,-0.5,,4.0,-0.333333333,,,,,178.0,0.0,,0.865750286,-0.098167239,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
2/1/2021,4/30/2021,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,770000.0,0.153558052,0.495145631,785000.0,0.025488283,0.331749936,176.6207969,-0.025279508,0.095391894,206.0151209,0.000585997,0.232445829,34,0.133333333,0.03030303,32.0,0.066666667,0.0,53.0,0.177777778,-0.116666667,86.0,0.011764706,-0.156862745,,,,124.0,0.0,-69.0,0.996464377,0.015959155,0.016337633,0.294117647,0.12745098,0.051693405,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,Single Family Residential,6,455000.0,0.1375,0.887966805,549000.0,0.0,0.759897419,154.6882437,0.144693003,0.044145645,192.1229587,0.246878002,0.302912478,5,0.0,-0.285714286,5.0,0.0,-0.285714286,7.0,-0.222222222,-0.416666667,15.0,-0.210526316,-0.210526316,,,,63.0,-1.0,-24.0,0.985109579,0.033583716,0.042834182,0.0,0.0,-0.142857143,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
4/1/2016,6/30/2016,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,245000.0,0.030364202,-0.230437002,259000.0,0.003875969,-0.121736182,164.9019608,0.056643283,0.120376205,165.318163,0.084910165,0.075901271,17,0.416666667,0.0625,17.0,0.416666667,0.0625,13.0,-0.071428571,0.181818182,15.0,-0.166666667,-0.4,,,,73.0,-2.5,-86.0,0.989652636,-0.001980239,-0.015290445,0.058823529,0.058823529,-0.503676471,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
4/1/2012,6/30/2012,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Single Family Residential,6,351000.0,0.202054795,-0.03551821,424950.0,0.062375,0.223053677,146.7318808,0.101709301,0.00739451,161.1696957,0.03197747,0.1100338,99,0.285714286,0.087912088,99.0,0.302631579,0.112359551,128.0,-0.189873418,0.163636364,218.0,-0.080168776,-0.134920635,,,,121.5,-21.0,-28.5,0.978070902,0.006393247,0.02177103,0.151515152,-0.004329004,0.041625042,,,,0.01010101,-0.003056885,-0.001134945,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
4/1/2021,6/30/2021,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,265000.0,-0.018518519,-0.064430715,259450.0,-0.089489384,-0.089649123,186.1696591,-0.001813743,0.094078708,177.216842,-0.017005511,0.065913707,48,0.11627907,-0.142857143,48.0,0.11627907,-0.142857143,54.0,-0.068965517,0.636363636,39.0,0.026315789,-0.093023256,,,,55.0,0.0,-33.0,1.024141897,0.014586991,0.033596838,0.625,0.136627907,0.375,,,,0.0,0.0,-0.017857143,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
12/1/2021,2/28/2022,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Single Family Residential,6,348500.0,0.161666667,0.262681159,368450.0,0.142834988,0.228576192,167.2104405,-0.039616959,0.110330197,179.3855856,0.166175281,0.160281234,16,-0.36,-0.157894737,20.0,-0.259259259,0.052631579,12.0,-0.142857143,-0.076923077,12.0,-0.2,-0.47826087,,,,56.0,-8.5,-40.0,1.013127813,0.006421407,0.002453999,0.375,-0.105,-0.046052632,,,,0.15,0.112962963,0.044736842,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,152000.0,-0.493333333,-0.309090909,155000.0,0.016726796,-0.223835754,141.7322835,-0.025067752,-0.088944882,64.15562914,-0.342746665,-0.437115739,7,0.166666667,0.4,7.0,0.166666667,0.4,10.0,-0.230769231,1.5,13.0,-0.071428571,0.0,,,,101.0,6.5,-115.0,0.948236494,-0.002694246,0.030259219,0.0,-0.166666667,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
2/1/2019,4/30/2019,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,All Residential,-1,430000.0,0.230329041,0.023809524,524900.0,0.009617234,-0.087130435,170.6489449,0.148126102,0.112631121,167.69468,0.0,0.008409717,14,0.272727273,-0.481481481,13.0,0.3,-0.518518519,43.0,0.102564103,-0.188679245,56.0,0.12,-0.01754386,,,,157.0,2.0,2.0,0.960591727,0.005376288,-0.003897271,0.142857143,0.051948052,0.031746032,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
10/1/2019,12/31/2019,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,355000.0,-0.582352941,0.454918033,499000.0,-0.582426778,-0.546363636,240.0270453,0.209453924,0.682156752,260.3125,0.0,-0.308042045,3,2.0,2.0,3.0,2.0,2.0,3.0,-0.4,2.0,10.0,-0.090909091,0.25,,,,162.0,0.0,110.0,0.972782583,0.001354012,-0.141881647,0.0,0.0,-1.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
10/1/2021,12/31/2021,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,Single Family Residential,6,382000.0,,0.886419753,299500.0,,-0.62327044,193.9439439,,0.149297446,258.952805,,0.160890311,5,,4.0,4.0,,3.0,4.0,,3.0,2.0,,1.0,,,,60.0,,-6.0,0.958349499,,-0.113079073,0.4,,-0.6,,,,0.0,,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Multi-Family (2-4 Unit),4,280000.0,0.018181818,-0.034316261,260000.0,0.0,,176.7676768,0.061611374,0.169743934,112.3220974,-0.253490061,,3,-0.25,0.5,2.0,-0.333333333,0.0,3.0,2.0,,3.0,0.5,2.0,,,,149.0,13.0,91.5,0.970457079,-0.002177397,0.022792505,0.333333333,0.083333333,0.333333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
7/1/2023,9/30/2023,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,656264.0,-0.061997599,-0.0210976,710000.0,0.048955956,0.067829749,248.0549451,-0.014952893,0.057950428,275.1175917,0.058684414,0.14777086,43,-0.156862745,-0.12244898,25.0,-0.264705882,0.19047619,48.0,0.021276596,0.454545455,27.0,-0.035714286,0.125,,,,12.0,4.0,1.0,1.016835247,0.000381478,0.014900947,0.465116279,-0.025079799,-0.004271476,,,,0.64,-0.036470588,0.020952381,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
8/1/2013,10/31/2013,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,209500.0,0.138586957,0.853982301,160000.0,0.037613489,0.250977326,151.9960314,0.063867371,0.587215195,161.6720955,0.075272528,0.491579928,4,-0.2,-0.789473684,4.0,-0.2,-0.789473684,11.0,0.833333333,0.0,16.0,0.6,0.6,,,,173.0,49.0,125.0,0.953321724,-0.009479942,0.053015574,0.25,-0.15,0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
